,nodeid1,nodeid2
95590,85633,61806
95591,4215,129345
95592,4551,47377
95593,68155,22383
95594,132012,16185
95595,65042,33069
95596,23507,58505
95597,63516,122054
95598,134372,59695
95599,138025,88429
95600,16485,43861
95601,6328,76310
95602,37794,51146
95603,84510,18806
95604,4082,16274
95605,57906,42831
95606,130721,44012
95607,19508,111140
95608,72426,54496
95609,116453,99246
95610,135024,137956
95611,31470,68304
95612,39832,140006
95613,52923,86347
95614,66435,39317
95615,42430,56994
95616,112289,34540
95617,7681,90110
95618,51071,10457
95619,115529,48715
95620,144453,21148
95621,23546,135418
95622,20280,41815
95623,91584,60814
95624,126294,40583
95625,77935,20234
95626,136576,142995
95627,101150,2766
95628,90825,43807
95629,140267,44413
95630,127657,86182
95631,59866,61904
95632,112764,411
95633,16185,128398
95634,34964,18061
95635,131863,57896
95636,137802,135206
95637,65544,122222
95638,141608,27726
95639,41231,142386
95640,50954,79293
95641,35111,38628
95642,101837,768
95643,90757,102704
95644,141488,139087
95645,87735,129311
95646,137057,21100
95647,99254,36367
95648,105881,108023
95649,10589,137973
95650,105024,97315
95651,85050,109721
95652,78585,134980
95653,13309,13309
95654,123116,44177
95655,96626,64165
95656,72256,40645
95657,73446,16764
95658,86929,120795
95659,6439,136884
95660,80822,130152
95661,76981,141428
95662,91449,73167
95663,142014,40769
95664,129789,122335
95665,37055,141506
95666,132956,132956
95667,64959,104323
95668,28452,124787
95669,33056,118840
95670,61635,69421
95671,4045,102460
95672,31075,14280
95673,111755,48896
95674,70974,24121
95675,43064,96990
95676,118185,74231
95677,126808,54412
95678,75283,111363
95679,58987,100726
95680,105043,121340
95681,15515,73382
95682,59957,74641
95683,116871,87869
95684,104004,110053
95685,39977,16877
95686,69741,8666
95687,78076,130494
95688,120466,101307
95689,14152,46809
95690,13262,55017
95691,83742,117619
95692,100828,130653
95693,9367,20267
95694,70726,79462
95695,70902,55795
95696,119642,14716
95697,51760,54327
95698,19251,140398
95699,104210,58891
95700,105544,139231
95701,46339,117192
95702,125119,114554
95703,96565,128442
95704,28449,23396
95705,113986,135831
95706,41347,55231
95707,67634,145011
95708,78699,91029
95709,118431,126914
95710,340,80433
95711,3282,121398
95712,125504,141474
95713,43073,6217
95714,123158,124815
95715,115674,93900
95716,35435,93268
95717,85430,96045
95718,69279,127392
95719,137183,122638
95720,127465,93691
95721,64074,100977
95722,75980,87662
95723,73571,29500
95724,80232,62147
95725,18991,47709
95726,92931,102677
95727,54609,48264
95728,8158,11101
95729,65190,8196
95730,29619,22528
95731,116789,87006
95732,97030,117683
95733,102394,99214
95734,12495,140662
95735,9283,10454
95736,104708,52174
95737,76217,114048
95738,40418,36626
95739,49708,58639
95740,123316,88478
95741,63642,134169
95742,97465,3432
95743,112913,8587
95744,139651,116808
95745,18026,62557
95746,19647,54533
95747,144792,84773
95748,103820,48233
95749,127469,101604
95750,49910,81141
95751,30717,13478
95752,116315,46790
95753,141595,39615
95754,78962,8942
95755,26951,88078
95756,46397,63802
95757,42647,55770
95758,95354,4035
95759,20220,114125
95760,55562,95407
95761,131957,121388
95762,28663,116671
95763,38357,89770
95764,119389,135929
95765,112358,117668
95766,92931,101270
95767,131458,103500
95768,93071,30521
95769,26418,81845
95770,49654,94100
95771,24190,126756
95772,49283,4021
95773,119947,35232
95774,92044,85907
95775,76472,4701
95776,32763,37141
95777,143830,69582
95778,124151,49503
95779,55675,26078
95780,6138,39497
95781,140771,50037
95782,24193,66158
95783,66386,79827
95784,76269,11122
95785,8689,64104
95786,137769,42292
95787,37306,51769
95788,119743,133413
95789,138615,139577
95790,52393,49131
95791,96499,105971
95792,88566,2733
95793,76008,43370
95794,140471,118564
95795,10398,49652
95796,48732,111325
95797,139927,12776
95798,32141,104293
95799,109604,53358
95800,26078,43061
95801,4786,138403
95802,121213,58105
95803,65829,115758
95804,103814,30979
95805,942,54199
95806,6275,85165
95807,103877,112190
95808,121755,27510
95809,38280,9947
95810,15844,287
95811,137307,99324
95812,48259,124173
95813,144731,71624
95814,96283,121885
95815,73393,124805
95816,85599,85800
95817,126680,52686
95818,129339,101723
95819,132771,27474
95820,119323,85665
95821,99879,13319
95822,97595,28377
95823,36053,54811
95824,59536,76002
95825,120313,11378
95826,21025,41781
95827,104347,72933
95828,124510,9421
95829,87096,100334
95830,27400,22125
95831,51989,1676
95832,81149,53937
95833,102544,144478
95834,51372,135877
95835,2872,102826
95836,2355,119558
95837,17699,83170
95838,127757,1191
95839,121884,47543
95840,82640,67498
95841,30532,23206
95842,92458,40541
95843,136045,14812
95844,19556,44247
95845,137573,85774
95846,15881,35140
95847,143990,99235
95848,13445,90053
95849,64516,41191
95850,6593,135447
95851,49766,7739
95852,51871,11767
95853,92442,112207
95854,140501,62191
95855,19054,53918
95856,69671,31628
95857,91002,32501
95858,97452,57033
95859,124126,74771
95860,53224,100995
95861,144834,145058
95862,47104,15358
95863,104617,43749
95864,100953,135972
95865,27583,27443
95866,93068,31276
95867,101086,4258
95868,39937,58325
95869,97014,106529
95870,46153,17752
95871,130206,126891
95872,139112,73824
95873,73144,79476
95874,46687,80078
95875,138606,102665
95876,133382,107128
95877,34381,61297
95878,6190,57866
95879,104493,93797
95880,113641,20136
95881,93671,71023
95882,24701,51751
95883,138778,99235
95884,61619,22125
95885,50197,82901
95886,107813,69765
95887,29601,143810
95888,18783,38972
95889,47232,15221
95890,78067,28758
95891,108424,113730
95892,74205,119091
95893,58182,119661
95894,53621,61050
95895,136292,107664
95896,74998,140450
95897,101609,2582
95898,84725,3665
95899,40014,73998
95900,130864,36253
95901,121913,18918
95902,133102,7491
95903,101236,98920
95904,1156,97099
95905,8263,30268
95906,100944,48377
95907,36465,28026
95908,18674,118340
95909,10076,58723
95910,80555,71547
95911,102502,63146
95912,53333,98089
95913,108483,84187
95914,122949,12553
95915,95568,123762
95916,28606,25469
95917,123472,16900
95918,9677,66956
95919,109477,82314
95920,18932,18987
95921,67893,124361
95922,48790,125947
95923,94428,2983
95924,60256,93010
95925,91305,31865
95926,100369,64744
95927,118456,92511
95928,130473,125931
95929,132886,14176
95930,132276,114679
95931,35081,37820
95932,46506,85622
95933,44772,137809
95934,74732,112638
95935,126324,42162
95936,70806,58530
95937,107445,21153
95938,131275,68923
95939,106829,12386
95940,17002,144576
95941,96566,22110
95942,94928,99456
95943,70436,34317
95944,45690,124923
95945,783,135052
95946,116219,50430
95947,39087,78819
95948,69806,133363
95949,6911,124899
95950,21327,129016
95951,12364,93109
95952,41589,97499
95953,136880,43665
95954,109407,11517
95955,145098,66509
95956,122675,3493
95957,129753,101038
95958,46586,85861
95959,40730,32619
95960,44101,93232
95961,9144,90619
95962,109387,133611
95963,9645,1671
95964,13739,66835
95965,39353,7163
95966,55138,137833
95967,7596,56009
95968,141447,73975
95969,86358,63908
95970,23026,22999
95971,1350,85703
95972,23787,51605
95973,104929,79319
95974,141553,143222
95975,58576,45440
95976,140609,11000
95977,63368,69412
95978,80423,2309
95979,12274,1299
95980,2746,88499
95981,72699,48406
95982,47584,48822
95983,8975,114156
95984,71844,108243
95985,7963,28511
95986,127981,77427
95987,75281,97926
95988,93039,63271
95989,22851,32982
95990,36603,86823
95991,21154,82414
95992,61638,7474
95993,138945,134257
95994,30247,119126
95995,113131,19316
95996,48189,32091
95997,85684,136047
95998,124680,126085
95999,99828,54444
96000,123690,30618
96001,137778,31681
96002,41290,65619
96003,108318,37998
96004,142134,29469
96005,16052,23645
96006,124551,65219
96007,12698,42779
96008,57176,76109
96009,81200,33005
96010,34867,52814
96011,79678,101515
96012,82893,5697
96013,45026,39425
96014,123542,105942
96015,141873,47031
96016,116791,13059
96017,89617,54134
96018,99348,78093
96019,58458,90099
96020,20683,68778
96021,100870,126508
96022,103257,57845
96023,65787,60022
96024,22712,143749
96025,126146,73548
96026,127356,14341
96027,21515,87045
96028,6246,85566
96029,2771,57863
96030,101764,61609
96031,141364,71063
96032,124568,106703
96033,23409,88669
96034,63690,73623
96035,48462,129835
96036,139553,23899
96037,123701,53866
96038,133583,75705
96039,55002,47272
96040,85274,141315
96041,89203,73652
96042,34326,3789
96043,94603,68432
96044,111424,113254
96045,5640,73946
96046,116046,73707
96047,23330,72054
96048,83585,1976
96049,141595,88886
96050,77134,133444
96051,140960,95914
96052,72743,39874
96053,108398,68517
96054,24594,143363
96055,29380,121082
96056,141643,18222
96057,93064,41797
96058,1463,35608
96059,70072,63015
96060,48797,140634
96061,8688,118504
96062,43493,74754
96063,59409,93487
96064,66225,77034
96065,79147,67266
96066,5743,33577
96067,136527,52431
96068,84718,27026
96069,5532,34940
96070,101559,71032
96071,53814,132103
96072,89180,110496
96073,121461,7895
96074,93983,144619
96075,54823,105750
96076,57478,55997
96077,39976,61968
96078,59465,4906
96079,98515,135153
96080,92479,9778
96081,82741,113506
96082,46955,75542
96083,12990,3576
96084,63220,30028
96085,93185,5566
96086,57222,112150
96087,90004,105881
96088,52940,39481
96089,79676,96603
96090,93093,65142
96091,17478,90419
96092,45675,87794
96093,122971,50067
96094,41867,136448
96095,73297,123127
96096,69137,5225
96097,91962,122939
96098,33122,17168
96099,10897,80481
96100,81401,41571
96101,143010,91152
96102,122006,51814
96103,102640,117131
96104,27733,142234
96105,104409,119492
96106,21222,46035
96107,60310,25458
96108,22096,15133
96109,105820,16094
96110,31936,5494
96111,50561,143798
96112,93479,84975
96113,8535,136758
96114,131548,44163
96115,145230,135989
96116,71358,81046
96117,77724,113128
96118,49687,48721
96119,28406,78845
96120,94072,54503
96121,683,24849
96122,46244,127772
96123,42797,128753
96124,21782,46438
96125,122358,144693
96126,17621,110430
96127,66125,103866
96128,94050,141974
96129,120998,2445
96130,93723,39767
96131,94057,63325
96132,11057,129505
96133,83233,134005
96134,127151,49003
96135,25152,16851
96136,132425,105511
96137,14276,125878
96138,131275,145151
96139,23587,41786
96140,31103,63040
96141,128205,54289
96142,36002,27443
96143,66303,100446
96144,97989,55002
96145,15448,41513
96146,103931,67230
96147,65472,109447
96148,90117,63467
96149,2937,88645
96150,58946,74121
96151,95524,67873
96152,65130,121813
96153,69003,133240
96154,606,74903
96155,65585,82877
96156,102321,4215
96157,79355,69582
96158,142054,54765
96159,521,142718
96160,83886,124101
96161,33544,77047
96162,108669,80898
96163,57778,72427
96164,140823,1206
96165,69134,66734
96166,109146,89078
96167,119996,95166
96168,36230,128423
96169,136080,2723
96170,14052,99821
96171,70610,74401
96172,130800,71630
96173,33029,3786
96174,75095,99348
96175,128389,103443
96176,57332,91048
96177,64303,40560
96178,57430,4429
96179,140697,18105
96180,23042,144997
96181,22916,9681
96182,51420,76053
96183,35711,53141
96184,53183,34446
96185,76887,88104
96186,121637,28137
96187,134413,99584
96188,3638,59034
96189,25916,139381
96190,13637,60549
96191,78698,89597
96192,36927,41514
96193,9691,26003
96194,48266,87631
96195,43715,89237
96196,125477,117113
96197,73970,102246
96198,64869,101206
96199,130921,65318
96200,123217,76990
96201,88133,20060
96202,29680,65620
96203,94743,96136
96204,90983,100542
96205,113053,84189
96206,59212,52199
96207,112951,88522
96208,130189,59631
96209,51750,87356
96210,79717,15168
96211,84590,5491
96212,31024,67362
96213,135374,137590
96214,21383,107041
96215,87312,99126
96216,115889,37173
96217,39396,21826
96218,84093,99072
96219,302,137297
96220,109133,116065
96221,116331,56691
96222,96959,51837
96223,42678,85477
96224,105637,5375
96225,21689,25182
96226,2735,128055
96227,22873,50319
96228,1810,81846
96229,52367,75931
96230,112017,70914
96231,88892,62350
96232,69602,88754
96233,141022,96530
96234,4368,64151
96235,116950,67571
96236,131548,20176
96237,37445,54549
96238,91392,54740
96239,48251,15030
96240,123349,86670
96241,110753,124768
96242,7187,12298
96243,70850,18813
96244,70549,140594
96245,53686,43260
96246,3149,4862
96247,27737,50443
96248,37678,101366
96249,48159,139027
96250,74548,19116
96251,33006,44863
96252,68526,86682
96253,144331,11916
96254,77391,31822
96255,22782,128481
96256,128774,46592
96257,44568,65036
96258,30947,62073
96259,30563,58697
96260,54029,90439
96261,125698,90186
96262,127750,87225
96263,1969,47213
96264,99577,70816
96265,21429,21047
96266,120942,8812
96267,141441,121862
96268,109582,103927
96269,94723,110168
96270,110518,10341
96271,118010,56688
96272,99652,2514
96273,4628,118964
96274,95869,125489
96275,71063,114109
96276,29109,58024
96277,53876,38781
96278,61426,38585
96279,73798,110771
96280,30080,116225
96281,61737,68783
96282,140933,4553
96283,37868,122732
96284,83850,33197
96285,25336,59261
96286,72123,132514
96287,90887,29124
96288,58130,133701
96289,137787,115572
96290,135446,86420
96291,127569,103330
96292,114990,117374
96293,65908,83796
96294,140005,115122
96295,123239,26542
96296,137220,29238
96297,61158,58486
96298,123942,40331
96299,101048,20300
96300,5532,89073
96301,53515,96696
96302,13022,124384
96303,12984,81238
96304,44502,69672
96305,136696,91954
96306,56932,25097
96307,27171,63662
96308,126909,17782
96309,76956,37039
96310,140808,139031
96311,101735,4014
96312,86683,124422
96313,1939,60305
96314,98126,70312
96315,50099,56347
96316,96860,98865
96317,132293,94140
96318,5099,308
96319,32091,71244
96320,117528,140958
96321,56464,22011
96322,12379,106087
96323,106604,47451
96324,38547,121408
96325,8681,117813
96326,51371,91160
96327,83102,96215
96328,122396,133625
96329,16842,66313
96330,56757,110638
96331,107234,97452
96332,74375,71942
96333,62918,63586
96334,2147,42648
96335,52331,25342
96336,85173,124830
96337,2303,124422
96338,102053,1003
96339,85096,3830
96340,109996,51451
96341,106575,87056
96342,62400,7871
96343,140569,15717
96344,107649,41864
96345,139585,40638
96346,26458,137657
96347,134988,114253
96348,120145,123625
96349,5730,114686
96350,907,6698
96351,142714,58637
96352,26376,12995
96353,69048,81681
96354,70645,2810
96355,47855,41891
96356,20743,48925
96357,39214,97723
96358,90569,25858
96359,1272,21718
96360,134403,92743
96361,124409,110096
96362,92946,63684
96363,45036,93417
96364,123840,46046
96365,54249,5884
96366,103801,70702
96367,127846,46139
96368,144168,142461
96369,52859,79659
96370,95626,8825
96371,131232,15849
96372,9180,70126
96373,67248,96981
96374,95059,32467
96375,107809,35595
96376,143755,10167
96377,122889,53869
96378,69770,130757
96379,139883,91273
96380,73456,97266
96381,32496,48766
96382,62105,126419
96383,10239,63950
96384,131219,22027
96385,48792,26693
96386,99011,76409
96387,55104,4046
96388,88124,49249
96389,1683,139560
96390,95199,90692
96391,52939,7724
96392,100511,102411
96393,110197,126493
96394,42702,143057
96395,69366,59655
96396,76059,104514
96397,102515,9151
96398,24892,110727
96399,7928,140281
96400,121779,43825
96401,27983,143333
96402,16040,129375
96403,101316,46401
96404,67337,132534
96405,112364,78947
96406,48640,117620
96407,100189,76958
96408,129193,47008
96409,68088,80789
96410,46653,111578
96411,103403,51940
96412,133424,67856
96413,41054,133014
96414,86967,51107
96415,37638,88388
96416,84528,3613
96417,134636,46666
96418,55585,9405
96419,80697,92037
96420,72485,41448
96421,106176,32422
96422,105381,109464
96423,36522,71861
96424,120863,90248
96425,90741,80392
96426,52393,100450
96427,19285,37005
96428,85568,106136
96429,120175,120175
96430,66203,35278
96431,114168,54749
96432,60973,128056
96433,15804,138989
96434,59435,11023
96435,69811,59549
96436,72256,73998
96437,80543,22593
96438,92408,138669
96439,669,140107
96440,60419,38779
96441,85055,40365
96442,101244,84760
96443,118552,100541
96444,6778,75488
96445,112840,116403
96446,119679,132940
96447,77481,90619
96448,78280,78186
96449,116782,41423
96450,22181,24607
96451,88051,93027
96452,116601,107789
96453,55674,95222
96454,63269,136531
96455,32892,144092
96456,76073,143108
96457,91022,31444
96458,142136,57336
96459,94619,125489
96460,25949,3342
96461,53303,47101
96462,62619,144947
96463,79108,128992
96464,144545,94010
96465,115774,48957
96466,85006,68828
96467,67898,8438
96468,73889,129374
96469,128158,109158
96470,23546,17771
96471,84237,5267
96472,73004,61113
96473,95121,40730
