cust,prod,day,month,year,state,quant,date
Emily,Butter,10,11,2017,NJ,336,11/10/17
Emily,Jellies,16,3,2020,CT,614,3/16/20
Emily,Ham,1,7,2017,PA,979,7/1/17
Emily,Butter,28,10,2016,PA,93,10/28/16
Emily,Ice,8,8,2016,NY,898,8/8/16
Emily,Dates,7,11,2020,PA,789,11/7/20
Emily,Eggs,4,8,2017,PA,350,8/4/17
Emily,Apple,28,1,2017,NY,219,1/28/17
Emily,Ice,13,5,2017,CT,111,5/13/17
Emily,Apple,29,3,2017,PA,407,3/29/17
Emily,Fish,15,7,2019,NY,229,7/15/19
Emily,Apple,23,8,2018,NY,871,8/23/18
Emily,Jellies,13,11,2016,PA,664,11/13/16
Emily,Apple,2,4,2016,NY,484,4/2/16
Emily,Cherry,29,10,2017,NJ,604,10/29/17
Emily,Fish,6,8,2017,NY,929,8/6/17
Emily,Jellies,1,11,2020,NJ,712,11/1/20
Emily,Cherry,17,3,2018,NY,626,3/17/18
Emily,Butter,4,12,2018,NJ,368,12/4/18
Emily,Fish,12,5,2020,PA,169,5/12/20
Emily,Apple,28,12,2019,NJ,648,12/28/19
Emily,Apple,26,2,2019,PA,417,2/26/19
Emily,Cherry,7,9,2018,NJ,627,9/7/18
Emily,Fish,11,2,2018,NY,162,2/11/18
Emily,Fish,27,12,2016,NY,611,12/27/16
Emily,Apple,20,12,2017,NJ,950,12/20/17
Emily,Jellies,16,12,2017,NJ,359,12/16/17
Emily,Ice,13,11,2019,PA,680,11/13/19
Emily,Jellies,30,4,2020,CT,266,4/30/20
Emily,Ham,8,6,2019,PA,771,6/8/19
Emily,Grapes,25,5,2019,NJ,46,5/25/19
Emily,Cherry,24,3,2019,NJ,48,3/24/19
Emily,Butter,10,10,2020,NJ,974,10/10/20
Emily,Grapes,13,7,2017,NJ,296,7/13/17
Emily,Ice,14,10,2018,CT,727,10/14/18
Emily,Ham,9,7,2019,PA,449,7/9/19
Emily,Eggs,2,8,2017,PA,19,8/2/17
Emily,Dates,13,11,2018,NJ,850,11/13/18
Emily,Jellies,26,2,2017,NY,126,2/26/17
Emily,Dates,9,7,2016,CT,731,7/9/16
Emily,Ice,30,4,2016,NY,31,4/30/16
Emily,Jellies,14,2,2019,PA,439,2/14/19
Emily,Butter,20,6,2017,NY,164,6/20/17
Emily,Butter,2,9,2020,NJ,116,9/2/20
Emily,Apple,13,2,2018,NJ,508,2/13/18
Emily,Apple,28,12,2016,NY,476,12/28/16
Emily,Jellies,12,11,2019,NY,845,11/12/19
Emily,Ham,4,8,2018,CT,308,8/4/18
Emily,Grapes,19,4,2017,PA,746,4/19/17
Emily,Apple,10,2,2016,NY,182,2/10/16
Emily,Ham,4,7,2017,CT,103,7/4/17
Emily,Ice,28,10,2016,NY,509,10/28/16
Emily,Cherry,23,8,2018,PA,730,8/23/18
Emily,Dates,21,6,2016,NY,475,6/21/16
Emily,Ham,17,9,2019,NJ,427,9/17/19
Emily,Butter,23,6,2017,CT,392,6/23/17
Emily,Cherry,9,10,2020,NY,325,10/9/20
Emily,Ice,19,11,2018,PA,81,11/19/18
Emily,Apple,25,8,2017,NY,331,8/25/17
Emily,Dates,25,2,2020,CT,897,2/25/20
Emily,Ice,3,4,2018,PA,307,4/3/18
Emily,Apple,20,10,2018,CT,377,10/20/18
Emily,Apple,24,12,2017,PA,992,12/24/17
Emily,Apple,11,3,2016,CT,105,3/11/16
Emily,Apple,15,10,2018,CT,119,10/15/18
Emily,Ham,22,7,2020,NY,106,7/22/20
Emily,Butter,22,8,2020,CT,27,8/22/20
Emily,Eggs,23,4,2020,NY,207,4/23/20
Emily,Fish,26,1,2019,CT,123,1/26/19
Emily,Ice,25,12,2016,NY,915,12/25/16
Emily,Ice,20,4,2020,CT,420,4/20/20
Emily,Dates,1,7,2018,NY,339,7/1/18
Emily,Jellies,22,3,2020,NJ,692,3/22/20
Emily,Apple,11,12,2020,PA,124,12/11/20
Emily,Ham,25,8,2020,PA,761,8/25/20
Emily,Fish,27,4,2016,NJ,496,4/27/16
Emily,Grapes,18,1,2016,NJ,707,1/18/16
Emily,Apple,27,7,2016,PA,333,7/27/16
Emily,Ice,30,4,2018,PA,680,4/30/18
Emily,Ham,14,9,2020,NY,663,9/14/20
Emily,Ice,26,5,2016,PA,670,5/26/16
Emily,Ice,13,10,2019,NJ,518,10/13/19
Emily,Fish,17,2,2020,CT,233,2/17/20
Emily,Jellies,18,2,2017,PA,881,2/18/17
Emily,Eggs,8,3,2016,NY,390,3/8/16
Emily,Dates,10,1,2017,PA,410,1/10/17
Emily,Apple,17,2,2020,NY,332,2/17/20
Emily,Jellies,20,12,2020,PA,343,12/20/20
Emily,Apple,3,12,2020,NY,153,12/3/20
Emily,Dates,12,5,2017,PA,318,5/12/17
Emily,Ice,21,11,2017,CT,38,11/21/17
Emily,Grapes,25,2,2019,NJ,167,2/25/19
Emily,Ham,26,12,2019,NJ,416,12/26/19
Emily,Apple,1,6,2016,PA,218,6/1/16
Emily,Grapes,20,1,2018,CT,856,1/20/18
Emily,Cherry,4,9,2016,NJ,920,9/4/16
Emily,Butter,14,7,2016,PA,537,7/14/16
Emily,Eggs,23,11,2017,NY,685,11/23/17
Emily,Ham,3,11,2016,PA,810,11/3/16
Emily,Butter,2,11,2018,PA,397,11/2/18
Emily,Ham,18,2,2017,NY,242,2/18/17
Emily,Butter,20,2,2017,CT,975,2/20/17
Emily,Apple,27,12,2016,NY,580,12/27/16
Emily,Grapes,12,2,2019,CT,377,2/12/19
Emily,Grapes,13,8,2017,NJ,247,8/13/17
Emily,Apple,20,9,2016,CT,526,9/20/16
Emily,Cherry,22,12,2019,CT,230,12/22/19
Emily,Apple,3,6,2020,PA,246,6/3/20
Emily,Ham,13,10,2016,NY,627,10/13/16
Emily,Dates,22,9,2020,NJ,107,9/22/20
Emily,Cherry,24,9,2020,CT,204,9/24/20
Emily,Butter,24,10,2019,PA,11,10/24/19
Emily,Eggs,11,5,2020,NY,112,5/11/20
Emily,Butter,8,12,2020,NJ,679,12/8/20
Emily,Butter,13,11,2017,NJ,487,11/13/17
Emily,Cherry,27,9,2016,PA,773,9/27/16
Emily,Fish,16,5,2017,PA,453,5/16/17
Emily,Apple,24,4,2019,NJ,98,4/24/19
Emily,Apple,12,8,2017,NJ,582,8/12/17
Emily,Ham,26,11,2018,PA,266,11/26/18
Emily,Grapes,17,5,2019,PA,218,5/17/19
Emily,Eggs,2,10,2019,CT,58,10/2/19
Emily,Apple,28,8,2019,PA,527,8/28/19
Emily,Ham,25,7,2017,CT,32,7/25/17
Emily,Dates,26,8,2018,PA,683,8/26/18
Emily,Butter,26,8,2016,NY,243,8/26/16
Emily,Jellies,23,3,2019,NY,286,3/23/19
Emily,Fish,15,1,2017,NY,313,1/15/17
Emily,Butter,11,10,2016,NJ,195,10/11/16
Emily,Fish,2,10,2017,PA,159,10/2/17
Emily,Ice,11,5,2018,CT,585,5/11/18
Emily,Apple,1,8,2018,NY,221,8/1/18
Emily,Grapes,29,7,2019,NJ,380,7/29/19
Emily,Ice,6,3,2017,CT,422,3/6/17
Emily,Jellies,22,5,2020,CT,169,5/22/20
Emily,Butter,13,6,2020,PA,610,6/13/20
Emily,Apple,6,11,2020,NJ,293,11/6/20
Emily,Jellies,29,11,2017,PA,296,11/29/17
Emily,Cherry,25,12,2020,CT,136,12/25/20
Emily,Cherry,6,8,2016,NJ,750,8/6/16
Emily,Cherry,11,10,2016,PA,685,10/11/16
Emily,Grapes,16,1,2019,CT,546,1/16/19
Emily,Cherry,12,9,2017,CT,770,9/12/17
Emily,Eggs,18,1,2019,NY,271,1/18/19
Emily,Dates,17,4,2017,NY,251,4/17/17
Emily,Butter,12,5,2017,CT,842,5/12/17
Emily,Eggs,18,8,2017,CT,426,8/18/17
Emily,Fish,26,2,2020,NJ,274,2/26/20
Emily,Ham,16,4,2018,NY,38,4/16/18
Emily,Apple,4,9,2019,NY,975,9/4/19
Emily,Grapes,28,9,2020,PA,462,9/28/20
Emily,Eggs,30,3,2017,PA,255,3/30/17
Emily,Butter,24,2,2016,PA,293,2/24/16
Emily,Ham,28,7,2016,PA,513,7/28/16
Emily,Dates,26,3,2018,NJ,22,3/26/18
Emily,Eggs,20,6,2020,CT,219,6/20/20
Emily,Butter,11,1,2019,NY,459,1/11/19
Emily,Ice,23,1,2019,NJ,811,1/23/19
Emily,Dates,15,2,2020,CT,439,2/15/20
Emily,Grapes,17,9,2020,NJ,460,9/17/20
Emily,Jellies,14,4,2016,CT,502,4/14/16
Emily,Ham,28,9,2016,NY,386,9/28/16
Emily,Ham,15,11,2017,CT,718,11/15/17
Emily,Cherry,14,12,2017,NJ,293,12/14/17
Emily,Apple,9,1,2017,NY,422,1/9/17
Emily,Apple,28,12,2018,NY,457,12/28/18
Emily,Cherry,18,2,2017,NY,601,2/18/17
Emily,Ice,4,3,2016,CT,278,3/4/16
Emily,Apple,18,10,2016,CT,857,10/18/16
Emily,Fish,28,3,2016,CT,55,3/28/16
Emily,Ham,16,5,2020,NY,161,5/16/20
Emily,Butter,17,10,2018,PA,393,10/17/18
Emily,Dates,3,5,2018,PA,60,5/3/18
Emily,Grapes,23,7,2018,PA,468,7/23/18
Emily,Jellies,14,11,2019,PA,502,11/14/19
Emily,Apple,9,2,2018,CT,886,2/9/18
Emily,Jellies,25,10,2017,PA,756,10/25/17
Emily,Jellies,1,1,2020,CT,643,1/1/20
Emily,Eggs,8,3,2019,NJ,212,3/8/19
Emily,Butter,14,9,2020,NJ,641,9/14/20
Emily,Fish,13,2,2019,NJ,695,2/13/19
Emily,Ham,7,6,2018,NY,194,6/7/18
Emily,Apple,22,10,2018,NY,100,10/22/18
Emily,Cherry,18,11,2019,NJ,571,11/18/19
Emily,Ice,1,7,2018,CT,301,7/1/18
Emily,Ice,21,11,2019,NY,968,11/21/19
Emily,Jellies,5,1,2017,PA,882,1/5/17
Emily,Ham,8,6,2020,NJ,542,6/8/20
Emily,Butter,2,6,2020,PA,658,6/2/20
Emily,Ham,24,11,2017,NY,156,11/24/17
Emily,Fish,29,6,2018,NJ,471,6/29/18
Emily,Fish,31,8,2018,NJ,832,8/31/18
Emily,Grapes,12,5,2016,PA,676,5/12/16
Emily,Apple,31,5,2019,NJ,161,5/31/19
Emily,Jellies,8,5,2018,NY,143,5/8/18
Emily,Grapes,26,11,2017,CT,5,11/26/17
Emily,Grapes,19,4,2017,CT,932,4/19/17
Emily,Ham,20,8,2016,NJ,975,8/20/16
Emily,Dates,17,7,2018,PA,706,7/17/18
Emily,Grapes,25,4,2018,NY,166,4/25/18
Emily,Eggs,25,4,2018,NY,142,4/25/18
Emily,Ham,12,1,2018,PA,496,1/12/18
Emily,Ham,18,10,2016,NY,898,10/18/16
Emily,Grapes,18,1,2017,NJ,227,1/18/17
Emily,Fish,22,5,2016,NY,442,5/22/16
Emily,Eggs,26,3,2018,NJ,148,3/26/18
Emily,Grapes,13,7,2020,NY,417,7/13/20
Emily,Butter,27,3,2016,NJ,210,3/27/16
Emily,Eggs,3,3,2019,NJ,376,3/3/19
Emily,Cherry,24,3,2020,CT,624,3/24/20
Emily,Ice,20,10,2019,PA,16,10/20/19
Emily,Apple,4,8,2020,NJ,596,8/4/20
Emily,Butter,13,12,2017,CT,21,12/13/17
Emily,Dates,6,1,2016,CT,935,1/6/16
Emily,Fish,4,5,2020,CT,384,5/4/20
Emily,Dates,23,1,2018,PA,403,1/23/18
Emily,Ham,1,2,2017,NY,903,2/1/17
Emily,Grapes,2,11,2016,NY,579,11/2/16
Emily,Butter,1,1,2016,PA,885,1/1/16
Emily,Dates,6,2,2019,CT,847,2/6/19
Emily,Ice,16,12,2016,NJ,889,12/16/16
Emily,Butter,5,10,2017,NJ,776,10/5/17
Emily,Butter,2,11,2017,NY,891,11/2/17
Emily,Ham,20,1,2020,PA,719,1/20/20
Helen,Butter,28,7,2020,PA,337,7/28/20
Helen,Ham,15,11,2019,CT,392,11/15/19
Helen,Grapes,10,12,2018,PA,545,12/10/18
Helen,Ham,24,8,2017,NJ,826,8/24/17
Helen,Cherry,30,6,2018,CT,226,6/30/18
Helen,Ice,18,11,2018,NJ,704,11/18/18
Helen,Cherry,16,1,2017,CT,220,1/16/17
Helen,Ham,5,3,2019,PA,578,3/5/19
Helen,Cherry,10,4,2017,PA,981,4/10/17
Helen,Ice,9,9,2020,NY,964,9/9/20
Helen,Ham,14,8,2018,CT,695,8/14/18
Helen,Dates,23,9,2016,CT,923,9/23/16
Helen,Jellies,13,2,2017,CT,663,2/13/17
Helen,Cherry,17,6,2018,NY,924,6/17/18
Helen,Eggs,1,5,2019,CT,753,5/1/19
Helen,Fish,28,7,2019,NJ,918,7/28/19
Helen,Apple,12,8,2017,PA,260,8/12/17
Helen,Butter,7,1,2017,CT,18,1/7/17
Helen,Eggs,12,11,2019,NJ,827,11/12/19
Helen,Butter,8,10,2018,CT,12,10/8/18
Helen,Grapes,17,1,2019,NY,205,1/17/19
Helen,Jellies,2,1,2017,NY,783,1/2/17
Helen,Dates,8,8,2017,NY,648,8/8/17
Helen,Eggs,27,12,2020,CT,268,12/27/20
Helen,Ice,25,2,2020,CT,165,2/25/20
Helen,Grapes,4,9,2019,PA,746,9/4/19
Helen,Grapes,9,9,2020,CT,88,9/9/20
Helen,Jellies,9,5,2017,NY,976,5/9/17
Helen,Dates,10,2,2020,CT,12,2/10/20
Helen,Butter,3,8,2019,NJ,614,8/3/19
Helen,Butter,31,10,2017,NY,832,10/31/17
Helen,Grapes,21,9,2019,CT,113,9/21/19
Helen,Dates,6,11,2017,NY,950,11/6/17
Helen,Eggs,19,10,2018,CT,308,10/19/18
Helen,Fish,18,2,2017,PA,345,2/18/17
Helen,Ham,12,1,2017,PA,296,1/12/17
Helen,Cherry,3,7,2019,CT,659,7/3/19
Helen,Ham,24,1,2018,NY,128,1/24/18
Helen,Jellies,15,8,2017,PA,943,8/15/17
Helen,Ice,5,10,2019,CT,183,10/5/19
Helen,Jellies,16,12,2019,CT,77,12/16/19
Helen,Ham,12,3,2017,CT,487,3/12/17
Helen,Fish,15,6,2016,CT,971,6/15/16
Helen,Apple,26,8,2020,NJ,967,8/26/20
Helen,Cherry,5,9,2019,NY,546,9/5/19
Helen,Cherry,1,6,2016,NJ,218,6/1/16
Helen,Grapes,13,10,2016,CT,841,10/13/16
Helen,Apple,30,6,2019,CT,713,6/30/19
Helen,Fish,29,11,2016,NJ,699,11/29/16
Helen,Butter,4,4,2018,CT,952,4/4/18
Helen,Jellies,30,1,2016,NY,247,1/30/16
Helen,Grapes,30,12,2019,NY,422,12/30/19
Helen,Eggs,3,8,2017,NY,845,8/3/17
Helen,Butter,24,6,2016,CT,418,6/24/16
Helen,Jellies,20,11,2020,NY,397,11/20/20
Helen,Ice,26,1,2017,NJ,235,1/26/17
Helen,Fish,16,6,2020,CT,731,6/16/20
Helen,Grapes,6,11,2019,NY,677,11/6/19
Helen,Cherry,6,11,2016,NY,606,11/6/16
Helen,Butter,17,7,2018,NY,291,7/17/18
Helen,Butter,8,4,2019,CT,740,4/8/19
Helen,Eggs,2,11,2019,PA,7,11/2/19
Helen,Grapes,14,10,2019,PA,194,10/14/19
Helen,Fish,11,10,2019,CT,977,10/11/19
Helen,Butter,25,10,2017,NY,443,10/25/17
Helen,Grapes,25,6,2016,NJ,890,6/25/16
Helen,Dates,14,4,2016,NY,451,4/14/16
Helen,Dates,20,6,2018,NY,289,6/20/18
Helen,Butter,30,9,2017,NY,727,9/30/17
Helen,Dates,9,12,2018,NJ,600,12/9/18
Helen,Jellies,11,7,2019,PA,390,7/11/19
Helen,Fish,2,12,2016,NY,943,12/2/16
Helen,Cherry,31,8,2018,NJ,387,8/31/18
Helen,Cherry,28,10,2016,NJ,298,10/28/16
Helen,Ham,17,10,2019,CT,221,10/17/19
Helen,Fish,10,1,2016,NJ,458,1/10/16
Helen,Ice,9,10,2020,PA,407,10/9/20
Helen,Jellies,21,6,2019,PA,90,6/21/19
Helen,Ice,11,11,2017,NY,350,11/11/17
Helen,Apple,19,9,2020,CT,947,9/19/20
Helen,Fish,12,11,2020,NJ,9,11/12/20
Helen,Fish,18,1,2019,PA,21,1/18/19
Helen,Eggs,15,12,2020,NY,356,12/15/20
Helen,Fish,4,8,2019,NJ,999,8/4/19
Helen,Dates,9,3,2019,CT,551,3/9/19
Helen,Ham,26,10,2020,CT,616,10/26/20
Helen,Apple,21,11,2017,CT,499,11/21/17
Helen,Cherry,9,8,2016,CT,551,8/9/16
Helen,Jellies,5,10,2017,NJ,866,10/5/17
Helen,Fish,24,5,2016,PA,282,5/24/16
Helen,Eggs,3,8,2019,CT,997,8/3/19
Helen,Eggs,15,9,2017,NY,325,9/15/17
Helen,Ham,5,8,2020,CT,842,8/5/20
Helen,Apple,17,5,2016,NJ,436,5/17/16
Helen,Apple,8,2,2020,NY,879,2/8/20
Helen,Butter,6,8,2016,PA,139,8/6/16
Helen,Cherry,18,2,2020,CT,33,2/18/20
Helen,Ice,28,5,2017,CT,847,5/28/17
Helen,Dates,30,5,2018,CT,101,5/30/18
Helen,Cherry,16,1,2020,NY,775,1/16/20
Helen,Apple,25,3,2017,PA,857,3/25/17
Helen,Ice,13,9,2018,PA,410,9/13/18
Helen,Fish,27,2,2020,PA,742,2/27/20
Helen,Grapes,8,8,2016,CT,486,8/8/16
Helen,Apple,3,2,2016,NJ,539,2/3/16
Helen,Ice,29,12,2019,CT,358,12/29/19
Helen,Apple,26,7,2019,NJ,471,7/26/19
Helen,Grapes,11,4,2019,NY,418,4/11/19
Helen,Jellies,21,9,2018,PA,349,9/21/18
Helen,Fish,2,4,2018,CT,915,4/2/18
Helen,Butter,21,10,2018,CT,825,10/21/18
Helen,Apple,9,7,2018,NJ,820,7/9/18
Helen,Ham,4,9,2020,PA,527,9/4/20
Helen,Ice,10,11,2017,NY,551,11/10/17
Helen,Fish,4,7,2019,NY,182,7/4/19
Helen,Eggs,24,2,2018,NJ,169,2/24/18
Helen,Ham,21,11,2020,PA,767,11/21/20
Helen,Dates,29,4,2019,NJ,45,4/29/19
Helen,Fish,3,12,2019,PA,475,12/3/19
Helen,Grapes,25,9,2016,NY,28,9/25/16
Helen,Ham,6,4,2017,NJ,683,4/6/17
Helen,Ice,6,11,2018,NY,357,11/6/18
Helen,Butter,22,8,2019,NY,444,8/22/19
Helen,Ham,26,2,2017,PA,463,2/26/17
Helen,Cherry,18,3,2019,NJ,761,3/18/19
Helen,Apple,15,11,2017,PA,767,11/15/17
Helen,Cherry,30,10,2016,PA,795,10/30/16
Helen,Cherry,26,3,2016,CT,143,3/26/16
Helen,Dates,26,12,2020,NY,181,12/26/20
Helen,Butter,11,4,2019,PA,515,4/11/19
Helen,Cherry,1,2,2018,PA,613,2/1/18
Helen,Ice,22,7,2020,NY,694,7/22/20
Helen,Jellies,13,4,2016,PA,463,4/13/16
Helen,Cherry,12,10,2020,PA,229,10/12/20
Helen,Grapes,6,1,2020,NJ,597,1/6/20
Helen,Cherry,10,4,2018,CT,593,4/10/18
Helen,Dates,8,5,2020,NY,500,5/8/20
Helen,Butter,9,1,2019,CT,282,1/9/19
Helen,Cherry,20,6,2017,NJ,490,6/20/17
Helen,Jellies,30,10,2018,CT,717,10/30/18
Helen,Ham,28,7,2020,CT,410,7/28/20
Helen,Ice,19,11,2020,NJ,202,11/19/20
Helen,Eggs,9,6,2016,NJ,164,6/9/16
Helen,Butter,5,3,2019,PA,557,3/5/19
Helen,Cherry,30,7,2018,NJ,618,7/30/18
Helen,Butter,18,6,2019,CT,67,6/18/19
Helen,Jellies,22,2,2016,PA,236,2/22/16
Helen,Apple,7,7,2019,CT,24,7/7/19
Helen,Eggs,15,3,2019,PA,606,3/15/19
Helen,Fish,4,3,2019,NY,498,3/4/19
Helen,Fish,11,10,2019,NY,358,10/11/19
Helen,Dates,4,1,2016,NY,158,1/4/16
Helen,Jellies,24,8,2020,PA,79,8/24/20
Helen,Fish,31,5,2016,NY,228,5/31/16
Helen,Jellies,14,5,2018,PA,58,5/14/18
Helen,Eggs,19,9,2020,NJ,103,9/19/20
Helen,Jellies,29,8,2017,CT,799,8/29/17
Helen,Butter,9,12,2020,NJ,589,12/9/20
Helen,Jellies,29,8,2019,NJ,322,8/29/19
Helen,Dates,17,10,2020,NJ,493,10/17/20
Helen,Dates,27,4,2020,PA,896,4/27/20
Helen,Ice,11,9,2018,CT,209,9/11/18
Helen,Apple,25,1,2017,NY,635,1/25/17
Helen,Cherry,7,8,2020,CT,930,8/7/20
Helen,Ice,21,11,2019,NJ,887,11/21/19
Helen,Ice,18,12,2017,PA,586,12/18/17
Helen,Butter,9,12,2018,CT,7,12/9/18
Helen,Fish,4,2,2018,CT,505,2/4/18
Helen,Ham,27,6,2020,NJ,799,6/27/20
Helen,Dates,3,2,2018,NJ,968,2/3/18
Helen,Apple,4,9,2018,PA,975,9/4/18
Helen,Eggs,17,10,2018,PA,410,10/17/18
Helen,Dates,5,11,2018,CT,750,11/5/18
Helen,Dates,19,2,2018,NY,380,2/19/18
Helen,Jellies,10,2,2017,NY,408,2/10/17
Helen,Apple,17,8,2019,CT,360,8/17/19
Helen,Fish,16,12,2018,NJ,325,12/16/18
Helen,Eggs,1,6,2020,CT,959,6/1/20
Helen,Apple,9,5,2017,PA,855,5/9/17
Helen,Ham,23,1,2020,CT,651,1/23/20
Helen,Butter,8,8,2017,CT,673,8/8/17
Helen,Ham,15,5,2016,CT,53,5/15/16
Helen,Jellies,11,7,2017,NY,21,7/11/17
Helen,Ham,5,3,2018,CT,192,3/5/18
Helen,Eggs,10,2,2020,NY,853,2/10/20
Helen,Apple,31,7,2016,NJ,544,7/31/16
Helen,Jellies,21,5,2017,NJ,361,5/21/17
Helen,Ham,22,7,2018,NY,248,7/22/18
Helen,Cherry,23,1,2016,NY,36,1/23/16
Helen,Grapes,3,12,2018,NY,409,12/3/18
Helen,Apple,25,10,2017,CT,361,10/25/17
Helen,Dates,19,2,2019,NJ,461,2/19/19
Helen,Ice,8,11,2016,NJ,359,11/8/16
Helen,Eggs,1,9,2019,CT,799,9/1/19
Helen,Fish,18,3,2017,PA,97,3/18/17
Helen,Grapes,10,12,2019,NJ,993,12/10/19
Helen,Dates,20,9,2016,CT,604,9/20/16
Helen,Eggs,30,12,2019,NY,731,12/30/19
Helen,Grapes,25,3,2020,NJ,643,3/25/20
Helen,Cherry,20,6,2016,NY,815,6/20/16
Helen,Apple,30,1,2016,NY,966,1/30/16
Helen,Jellies,3,7,2018,PA,628,7/3/18
Helen,Cherry,7,2,2016,NJ,7,2/7/16
Helen,Grapes,20,12,2016,CT,632,12/20/16
Helen,Grapes,15,4,2016,NY,815,4/15/16
Helen,Cherry,9,2,2019,NJ,588,2/9/19
Helen,Eggs,13,4,2017,NJ,946,4/13/17
Helen,Ice,30,4,2019,CT,106,4/30/19
Helen,Ice,11,7,2017,CT,496,7/11/17
Helen,Cherry,1,7,2016,CT,594,7/1/16
Helen,Cherry,13,8,2018,NJ,196,8/13/18
Helen,Fish,9,4,2016,CT,36,4/9/16
Helen,Ice,14,12,2016,NY,874,12/14/16
Helen,Ham,21,10,2019,NJ,19,10/21/19
Helen,Dates,4,3,2016,PA,186,3/4/16
Helen,Grapes,13,11,2016,PA,232,11/13/16
Helen,Ice,23,7,2018,CT,38,7/23/18
Helen,Ice,15,3,2016,NJ,42,3/15/16
Helen,Eggs,10,10,2018,NY,841,10/10/18
Helen,Cherry,8,1,2018,CT,979,1/8/18
Helen,Apple,22,8,2018,CT,975,8/22/18
Helen,Jellies,9,9,2020,CT,869,9/9/20
Helen,Jellies,17,7,2020,NJ,852,7/17/20
Helen,Butter,26,4,2016,NJ,630,4/26/16
Helen,Ham,26,12,2019,NJ,521,12/26/19
Helen,Cherry,20,3,2020,CT,138,3/20/20
Helen,Jellies,7,3,2020,CT,938,3/7/20
Helen,Fish,24,9,2017,NY,886,9/24/17
Helen,Butter,23,7,2020,NJ,400,7/23/20
Helen,Eggs,27,9,2016,CT,30,9/27/16
Helen,Eggs,20,1,2016,NY,297,1/20/16
Helen,Grapes,30,9,2018,PA,284,9/30/18
Helen,Dates,11,6,2017,PA,537,6/11/17
Helen,Ice,22,1,2020,CT,151,1/22/20
Helen,Grapes,29,6,2020,PA,873,6/29/20
Helen,Eggs,20,5,2016,NY,374,5/20/16
Helen,Cherry,25,3,2020,NJ,363,3/25/20
Helen,Jellies,31,8,2018,NY,977,8/31/18
Helen,Cherry,30,3,2016,CT,561,3/30/16
Helen,Butter,29,4,2017,PA,23,4/29/17
Helen,Butter,23,5,2019,CT,305,5/23/19
Helen,Jellies,26,5,2018,CT,235,5/26/18
Helen,Ice,9,10,2018,NJ,892,10/9/18
Helen,Fish,17,3,2020,NJ,924,3/17/20
Helen,Grapes,11,2,2017,PA,376,2/11/17
Helen,Apple,27,3,2020,PA,395,3/27/20
Helen,Jellies,12,6,2016,NY,680,6/12/16
Helen,Dates,25,2,2016,NY,584,2/25/16
Helen,Butter,2,10,2017,NY,385,10/2/17
Helen,Jellies,8,3,2018,NJ,620,3/8/18
Helen,Eggs,14,6,2020,CT,818,6/14/20
Helen,Eggs,16,4,2020,NY,500,4/16/20
Helen,Jellies,1,12,2016,NY,850,12/1/16
Helen,Apple,23,8,2018,NY,493,8/23/18
Helen,Eggs,15,2,2017,NJ,4,2/15/17
Helen,Ice,4,6,2019,CT,595,6/4/19
Helen,Dates,25,3,2020,CT,831,3/25/20
Helen,Jellies,12,6,2020,PA,563,6/12/20
Helen,Ham,7,8,2020,NJ,763,8/7/20
Helen,Dates,31,8,2018,PA,235,8/31/18
Helen,Butter,22,2,2019,NY,279,2/22/19
Helen,Butter,24,6,2020,NY,261,6/24/20
Helen,Ice,2,10,2017,NY,975,10/2/17
Helen,Ham,6,8,2018,NJ,651,8/6/18
Helen,Grapes,25,2,2018,PA,379,2/25/18
Helen,Ice,14,11,2019,CT,715,11/14/19
Helen,Grapes,7,9,2020,PA,504,9/7/20
Helen,Dates,3,11,2018,NJ,418,11/3/18
Helen,Eggs,1,1,2019,PA,623,1/1/19
Helen,Jellies,24,3,2016,NJ,320,3/24/16
Helen,Eggs,8,1,2017,PA,951,1/8/17
Helen,Grapes,11,1,2020,CT,92,1/11/20
Helen,Butter,11,5,2018,CT,869,5/11/18
Helen,Cherry,8,3,2016,PA,815,3/8/16
Helen,Dates,17,4,2018,PA,813,4/17/18
Helen,Eggs,14,5,2020,NJ,918,5/14/20
Helen,Ham,19,2,2016,NY,283,2/19/16
Helen,Cherry,30,4,2018,NJ,113,4/30/18
Helen,Eggs,8,10,2020,PA,397,10/8/20
Helen,Fish,30,6,2016,PA,204,6/30/16
Helen,Dates,22,10,2019,CT,380,10/22/19
Helen,Cherry,2,8,2019,NY,641,8/2/19
Helen,Grapes,1,1,2018,PA,944,1/1/18
Helen,Ham,30,8,2017,PA,251,8/30/17
Helen,Fish,11,10,2019,NJ,963,10/11/19
Helen,Butter,31,3,2016,PA,613,3/31/16
Helen,Fish,29,3,2017,PA,391,3/29/17
Helen,Ice,15,5,2017,NJ,3,5/15/17
Helen,Fish,3,2,2020,NJ,718,2/3/20
Helen,Apple,14,10,2016,PA,753,10/14/16
Helen,Ice,19,10,2020,CT,306,10/19/20
Helen,Eggs,17,5,2017,NY,104,5/17/17
Helen,Fish,17,5,2019,CT,556,5/17/19
Helen,Eggs,16,5,2020,PA,373,5/16/20
Helen,Fish,6,11,2019,PA,212,11/6/19
Helen,Jellies,24,1,2016,NJ,654,1/24/16
Helen,Ham,30,6,2020,NJ,434,6/30/20
Helen,Grapes,27,8,2019,PA,412,8/27/19
Helen,Jellies,8,2,2016,CT,842,2/8/16
Helen,Grapes,27,10,2018,CT,174,10/27/18
Helen,Ice,17,4,2020,PA,357,4/17/20
